timestamp,source,log_message,target_label,complexity
2025-06-18 12:40,BillingSystem,"nova.osapi_compute.wsgi.server [req-36edee2a-9189-477f-be64-1ff36bf2933b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2571361",HTTP Status,bert
9/7/2025 11:27,AnalyticsEngine,Restricted account Account9137 had login failure,Security Alert,bert
1/13/2025 2:08,ThirdPartyAPI,API security system detected suspicious activity from user 1478,Security Alert,bert
3/3/2025 16:50,ThirdPartyAPI,Identified a possible unauthorized data access attempt,Security Alert,bert
10/26/2025 20:25,ModernHR,Email provider had trouble sending emails,Error,bert
2025-03-11 21:32,AnalyticsEngine,"nova.metadata.wsgi.server [req-60ac28f2-bde9-4da6-9542-7b7a345b5363 - - - - -] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.2251949",HTTP Status,bert
2025-04-05 21:28,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-385c4fd4-fc22-4fc7-b1c9-ff7fea96847c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2493019",HTTP Status,bert
10/17/2025 12:04,AnalyticsEngine,Login failure occurred on blocked account Account2882,Security Alert,bert
2025-11-01 20:26,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-e101c9c1-2850-452f-be89-d5c81daba5b8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2776449",HTTP Status,bert
10/15/2025 20:26,ModernCRM,Critical system equipment failure: equipment ID Component57,Critical Error,bert
2025-10-25 5:38,ModernHR,"nova.osapi_compute.wsgi.server [req-83a70d92-4077-4368-b3e4-b416cf0128aa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d6b7bd36-2943-4363-9235-fffdd89ea40e HTTP/1.1"" RCODE  204 len: 203 time: 0.2511380",HTTP Status,bert
8/2/2025 15:21,AnalyticsEngine,Restricted account Account4475 had login failure,Security Alert,bert
8/17/2025 21:48,AnalyticsEngine,Backup completed successfully.,System Notification,regex
10/22/2025 5:28,ThirdPartyAPI,Unexpected server 41 stoppage occurred during data conversion,Error,bert
1/27/2025 18:42,ModernHR,Account with ID 9614 created by User610.,User Action,regex
2025-12-03 15:32,BillingSystem,"nova.osapi_compute.wsgi.server [req-a48835ba-fc76-4d9f-870b-5d7f0956db98 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2599471",HTTP Status,bert
2025-01-21 15:32,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.137,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.0008872",HTTP Status,bert
3/25/2025 7:59,ModernHR,Disk cleanup completed successfully.,System Notification,regex
2025-05-11 6:19,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" Status code -  200 len: 157 time: 0.0009151",HTTP Status,bert
2025-05-22 9:02,ModernCRM,"nova.osapi_compute.wsgi.server [req-fc64a697-9990-4170-bd07-734525c5d666 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.4322081",HTTP Status,bert
2025-01-19 13:00,ModernHR,"nova.compute.claims [req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total disk: 15 GB, used: 0.00 GB",Resource Usage,bert
1/1/2025 7:12,ModernHR,File data_4497.csv uploaded successfully by user User379.,System Notification,regex
2025-08-28 13:12,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-7e612509-4ae5-4741-b376-839bd045d819 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2575760",HTTP Status,bert
2025-05-05 7:28,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-a07ac654-8e81-416d-bfbb-189116b07969 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" RCODE  202 len: 733 time: 0.5049269",HTTP Status,bert
4/7/2025 3:35,BillingSystem,Detection of potential admin privilege abuse by user 2437,Security Alert,bert
11/23/2025 2:54,ModernCRM,Severe application issue found in main system component,Critical Error,bert
2/1/2025 21:19,AnalyticsEngine,User User839 logged out.,User Action,regex
9/24/2025 13:21,ThirdPartyAPI,File data_5208.csv uploaded successfully by user User303.,System Notification,regex
2025-03-23 23:38,ThirdPartyAPI,"nova.metadata.wsgi.server [req-b54879c8-254d-412e-a06b-81ee08235d46 - - - - -] 10.11.21.142,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" HTTP status code -  200 len: 124 time: 0.2247450",HTTP Status,bert
12/4/2025 14:17,ThirdPartyAPI,Alert: Admin privilege escalation for user 6856 detected,Security Alert,bert
9/11/2025 1:18,BillingSystem,Mail delivery error impacted email service,Critical Error,bert
2025-08-15 14:10,BillingSystem,"nova.osapi_compute.wsgi.server [req-2d362d97-cb67-4511-9150-17dccfff1ffc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2728651",HTTP Status,bert
7/27/2025 17:29,ThirdPartyAPI,File data_5507.csv uploaded successfully by user User177.,System Notification,regex
11/14/2025 17:55,AnalyticsEngine,Disk cleanup completed successfully.,System Notification,regex
2025-08-05 15:25,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.130,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" HTTP status code -  200 len: 157 time: 0.0007410",HTTP Status,bert
2025-01-15 7:53,ModernCRM,"nova.osapi_compute.wsgi.server [req-af33e530-53f7-4a12-83de-a2297101103f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1575 time: 0.1883159",HTTP Status,bert
2025-10-18 15:31,ModernCRM,"nova.osapi_compute.wsgi.server [req-878d8f43-04d4-4bce-a27a-3feca48ba5eb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1583 time: 0.1964839",HTTP Status,bert
2025-06-06 3:32,ThirdPartyAPI,"nova.compute.claims [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert
2/11/2025 15:27,AnalyticsEngine,Data export attempt exceeded authorized limits,Security Alert,bert
2025-09-10 23:21,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-f0b73f56-6769-4493-9510-f68c4f463312 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2313168",HTTP Status,bert
7/29/2025 16:20,ThirdPartyAPI,File data_2288.csv uploaded successfully by user User234.,System Notification,regex
2025-11-03 14:40,BillingSystem,"nova.osapi_compute.wsgi.server [req-43e0f44d-b7b7-4458-849c-184dfc5d16e9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1759 time: 0.2717040",HTTP Status,bert
4/27/2025 20:09,BillingSystem,User User234 logged in.,User Action,regex
7/22/2025 18:11,AnalyticsEngine,"Server 4 has been compromised, potential security risk",Security Alert,bert
2025-11-09 22:49,ModernHR,"nova.compute.claims [req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] disk limit not specified, defaulting to unlimited",Resource Usage,bert
2025-04-22 4:20,ModernHR,"nova.osapi_compute.wsgi.server [req-5e98f980-a45f-41ad-ab47-6a5adc12de51 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2608740",HTTP Status,bert
6/18/2025 23:52,ModernHR,Disk cleanup completed successfully.,System Notification,regex
9/7/2025 7:24,ModernHR,Detected a data export attempt with invalid permissions,Security Alert,bert
2025-04-25 4:14,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-b4340956-4635-4b87-96a5-fdc4a4bb19fd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2587440",HTTP Status,bert
2025-09-05 22:40,ModernHR,"nova.osapi_compute.wsgi.server [req-3be0ba1e-d96d-483e-b14d-e3c6c34f36f7 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Status code -  200 len: 380 time: 0.1039391",HTTP Status,bert
3/18/2025 5:25,ThirdPartyAPI,User 3834 made an unauthorized API request,Security Alert,bert
2025-04-12 22:56,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-6264d86e-7a74-4647-a528-8e476a256e94 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2726710",HTTP Status,bert
2025-08-19 16:33,ModernHR,"nova.osapi_compute.wsgi.server [req-3d26bc3d-373c-4269-b095-004aab7a9785 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4759691",HTTP Status,bert
9/23/2025 14:43,AnalyticsEngine,Widespread configuration damage has been found,Critical Error,bert
3/27/2025 16:51,ModernCRM,Account Account1297 login was unsuccessful due to restrictions,Security Alert,bert
2025-05-31 10:01,BillingSystem,"nova.metadata.wsgi.server [req-e8586e79-0c6d-45b1-a1d2-3d8133877961 - - - - -] 10.11.21.128,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.2267981",HTTP Status,bert
5/19/2025 21:28,ModernCRM,Backup started at 2025-07-26 10:56:51.,System Notification,regex
2025-08-04 4:39,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-9c29c95b-af64-4c50-b94c-5e9c11ed5386 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1759 time: 0.2832489",HTTP Status,bert
2025-06-28 12:48,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-177f6889-979d-4f28-94cc-c911dfd47a30 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2432280",HTTP Status,bert
2025-06-25 0:02,ModernCRM,"nova.osapi_compute.wsgi.server [req-1756bc65-fb0b-450c-9e51-57bf965737b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2555981",HTTP Status,bert
2025-02-01 2:20,ThirdPartyAPI,"nova.compute.claims [req-d82fab16-60f8-4c9f-bde8-f362f57bdd40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: ae3a1b5d-eec1-45bb-b76a-c59d83b1471f] disk limit not specified, defaulting to unlimited",Resource Usage,bert
10/2/2025 4:14,AnalyticsEngine,Unusual access attempt from 192.168.183.132 logged,Security Alert,bert
5/5/2025 12:30,AnalyticsEngine,Critical system device issue: device ID Component52,Critical Error,bert
5/27/2025 21:49,ThirdPartyAPI,Boot sequence was aborted due to kernel failure,Critical Error,bert
11/10/2025 18:36,BillingSystem,User 5019 had multiple unsuccessful login attempts,Security Alert,bert
2025-05-29 12:42,ModernCRM,"nova.osapi_compute.wsgi.server [req-0cfdf7d7-2973-4aa9-a729-01793f1e0211 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2635262",HTTP Status,bert
2025-06-27 12:54,BillingSystem,"nova.compute.claims [req-1162e278-3bf2-4b32-93b5-9c7ec218365e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: fecdd5a9-3ca0-4c82-9336-63b7774f738e] Total vcpu: 16 VCPU, used: 0.00 VCPU",Resource Usage,bert
8/27/2025 16:51,ThirdPartyAPI,User User541 logged in.,User Action,regex
5/1/2025 22:27,ModernCRM,Invalid credentials used for account Account1056 login,Security Alert,bert
2025-01-19 13:10,ModernHR,"nova.osapi_compute.wsgi.server [req-3e22b75e-1c4f-4579-8a73-7ede40d3f955 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" Return code: 200 len: 380 time: 0.0901799",HTTP Status,bert
5/28/2025 7:58,BillingSystem,Unsuccessful login try on locked account Account9385,Security Alert,bert
2025-09-27 4:47,ModernHR,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 1",Resource Usage,bert
2025-03-05 4:28,AnalyticsEngine,"nova.compute.claims [req-29a09cdb-3169-4c40-8bd1-552636286362 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 43204226-2f87-4da7-b7ee-4d20cc66e846] disk limit not specified, defaulting to unlimited",Resource Usage,bert
2025-11-20 4:01,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-a4c7cd49-f302-49d5-b690-07572719c6a0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2691431",HTTP Status,bert
9/18/2025 20:17,AnalyticsEngine,File data_2691.csv uploaded successfully by user User473.,System Notification,regex
2025-12-06 4:28,ModernCRM,"nova.osapi_compute.wsgi.server [req-852aef96-b049-4e2e-8dc6-267474bbb155 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2669339",HTTP Status,bert
2025-09-14 19:00,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-aad2bb5d-8811-4355-9590-ea1c90040ac5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2747231",HTTP Status,bert
1/5/2025 16:24,ThirdPartyAPI,System updated to version 2.8.8.,System Notification,regex
3/4/2025 22:32,AnalyticsEngine,Backup completed successfully.,System Notification,regex
2025-07-11 4:18,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-b413cc90-4f89-4c1c-8049-0931c23830a3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2825699",HTTP Status,bert
2/7/2025 18:45,ModernHR,System component is not operating: component ID Component26,Critical Error,bert
8/14/2025 17:20,BillingSystem,User User169 logged in.,User Action,regex
6/15/2025 5:10,BillingSystem,API access request from user 8502 was rejected due to invalid credentials,Security Alert,bert
11/12/2025 13:12,AnalyticsEngine,Kernel error caused system to malfunction during initialization,Critical Error,bert
12/10/2025 8:35,ThirdPartyAPI,Privilege elevation detected for user 3965,Security Alert,bert
2025-10-13 1:29,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0007932",HTTP Status,bert
2025-11-16 0:47,ModernHR,"nova.metadata.wsgi.server [req-f1603c09-bec5-418f-9b75-0f3393afea8a - - - - -] 10.11.21.123,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" Status code -  404 len: 176 time: 0.2285759",HTTP Status,bert
2/12/2025 5:11,ModernCRM,Account Account5979 login attempt was not successful,Security Alert,bert
7/3/2025 21:53,ModernHR,Error replicating data to shard 2,Error,bert
4/24/2025 21:58,BillingSystem,Backup ended at 2025-10-20 20:14:21.,System Notification,regex
2025-10-05 14:47,ModernCRM,"nova.osapi_compute.wsgi.server [req-9339970e-e303-4833-a6b6-31e4b360624c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1759 time: 0.2833371",HTTP Status,bert
2025-03-22 6:19,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.135,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" Status code -  200 len: 129 time: 0.0008481",HTTP Status,bert
2025-03-04 21:22,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-c6700d4f-9ed4-4baf-9ac9-ad0e7f66f155 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2646890",HTTP Status,bert
11/5/2025 12:56,ModernHR,Multiple disk malfunctions in RAID setup identified,Critical Error,bert
2025-02-11 15:47,BillingSystem,"nova.osapi_compute.wsgi.server [req-bce85102-ddb3-4323-aa2f-073373c4af50 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2648559",HTTP Status,bert
2025-05-03 18:25,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-2a1f7bb7-7587-41c9-9cbf-ecfa82136c36 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2704930",HTTP Status,bert
5/20/2025 8:58,BillingSystem,Anomalous traffic from 192.168.122.215 flagged for review,Security Alert,bert
2025-06-17 11:16,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-0dbc8793-cf63-4757-9f9a-7f48ea19367d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2641821",HTTP Status,bert
2025-07-30 16:11,ThirdPartyAPI,"nova.compute.claims [req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: d96a117b-0193-4549-bdcc-63b917273d1d] Total disk: 15 GB, used: 0.00 GB",Resource Usage,bert
2025-09-14 5:13,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-3bcb41f9-500e-4b8b-b452-5fbedba613e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2755351",HTTP Status,bert
2025-02-12 19:10,ModernCRM,"nova.metadata.wsgi.server [req-f98a7db8-25c1-495e-935d-413e4bc76c8f - - - - -] 10.11.21.138,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" Status code -  200 len: 967 time: 0.2451930",HTTP Status,bert
11/30/2025 2:39,ThirdPartyAPI,System reboot initiated by user User278.,System Notification,regex
10/26/2025 7:10,ThirdPartyAPI,Multiple login failures were detected for user 5304,Security Alert,bert
2025-05-23 4:20,ModernCRM,"nova.osapi_compute.wsgi.server [req-2aa6387d-95fb-4fd7-b1be-f36ebc5c11a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/127e769a-4fe6-4548-93b1-513ac51e0452 HTTP/1.1"" Return code: 204 len: 203 time: 0.2509129",HTTP Status,bert
2025-11-09 6:42,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-bd42eb24-d22e-4fef-b92e-3a70d8d83d15 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747049",HTTP Status,bert
2025-05-23 18:43,ThirdPartyAPI,"nova.metadata.wsgi.server [req-2886b8ba-64e7-4ee7-862d-0e6af9fb9fe9 - - - - -] 10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" RCODE  200 len: 124 time: 0.2317870",HTTP Status,bert
9/2/2025 19:33,BillingSystem,Disk cleanup completed successfully.,System Notification,regex
5/2/2025 16:17,ModernHR,User User241 logged in.,User Action,regex
6/23/2025 4:00,ModernCRM,Account with ID 9928 created by User354.,User Action,regex
4/8/2025 22:51,AnalyticsEngine,Account Account3011 blocked due to failed login,Security Alert,bert
12/11/2025 9:09,ModernHR,User 9214 did not have permission to access API,Security Alert,bert
3/4/2025 12:46,ThirdPartyAPI,Backup ended at 2025-06-27 17:02:38.,System Notification,regex
